ppm,S200538,S200624,S200627,S200725,S200547,S202042,S200796,S200793,S201032,S200610,S200607,S200820,S200071
PPM0.6505,171.3486,281.4067,171.8847,407.6289,170.4613,186.0262,362.5478,281.317,149.8376,155.2069,200.2163,219.0043,122.8042
PPM0.6495,181.8617,260.316,166.2233,399.4988,167.9894,185.3367,333.1949,287.0557,143.3585,164.8286,196.2277,217.3287,125.5175
PPM0.6485,182.9164,238.4646,160.8232,406.7836,159.7841,189.0331,316.9071,290.9249,156.8095,133.567,212.826,197.68,138.9615
PPM0.6475,163.432,249.0199,169.9951,415.9366,139.8841,196.7889,314.8227,331.0223,196.5985,124.954,211.2211,192.9701,149.9029
PPM0.6465,166.3854,257.265,172.2057,413.9938,150.4106,200.4245,317.8521,354.1827,224.3094,125.9884,177.9388,158.3912,120.8174
PPM0.6455,172.7992,252.8469,160.3793,411.2344,173.1752,190.8702,301.2844,332.273,228.4971,135.4314,156.7274,135.6119,120.2682
PPM0.6445,169.8537,261.0182,154.8481,422.4157,171.6541,193.9024,292.4531,293.9963,201.518,157.6124,150.4334,144.1291,129.9776
PPM0.6435,136.3744,257.1289,161.3381,427.0794,169.428,201.1262,295.7854,263.2318,181.5412,160.1086,151.5545,135.6127,144.545
PPM0.6425,136.9111,260.1812,148.8015,418.048,184.0241,216.0919,276.74,253.9504,183.0439,133.751,148.0312,137.7531,155.0506
PPM0.6415,120.2305,252.4373,148.4583,398.5745,189.8316,218.6449,287.1264,233.8451,156.1282,106.8792,153.7719,162.0406,130.7393
PPM0.6405,130.8401,259.9152,180.3913,382.762,156.8117,185.1319,300.0793,196.0519,125.2086,109.363,165.6445,172.6587,110.5128
PPM0.6395,153.523,271.7639,186.3123,346.2452,167.395,130.9457,270.7859,204.3916,114.6727,110.3349,164.5093,170.449,138.9072
PPM0.6385,181.6918,256.7234,172.3851,315.0958,174.9169,115.5103,247.9912,227.2572,130.7306,106.3052,169.8738,187.2212,155.9976
PPM0.6375,201.582,242.5402,149.2889,326.2489,143.947,119.7422,257.977,234.1633,139.5263,92.7173,177.1425,168.9488,147.8888
PPM0.6365,199.5797,227.046,124.635,336.5126,145.1233,139.8165,280.0817,229.3386,139.9227,115.2023,163.1455,170.2733,137.4523
PPM0.6355,198.6984,212.1541,111.2499,344.6978,146.548,155.6334,267.7011,240.5524,129.0092,147.1638,133.0113,199.0294,120.8357
PPM0.6345,198.5724,215.2582,112.4713,348.3764,140.4611,181.6813,271.457,224.8129,139.974,126.0614,133.7075,226.1957,125.3138
PPM0.6335,192.1623,227.3859,133.8409,342.2595,145.0135,167.6021,255.7683,223.6809,158.1177,81.2897,142.619,189.9669,134.3826
PPM0.6325,186.6927,219.5387,144.1087,322.6395,151.5968,173.6104,264.8595,257.2367,132.7991,87.2265,144.1168,144.7303,139.7917
PPM0.6315,186.3154,208.981,144.4969,305.5114,132.1865,162.6554,281.0209,271.8875,112.7449,115.6722,103.1828,143.1373,149.0846
PPM0.6305,186.6417,212.2211,132.7005,317.035,116.8873,138.0694,241.3651,264.6745,109.4198,123.0737,110.4286,180.5171,172.5375
PPM0.6295,162.8858,215.7961,148.5229,319.5739,162.7987,149.8672,208.8035,252.1857,144.7454,118.1193,104.0427,194.4735,189.0687
PPM0.6285,171.0163,204.6089,165.7607,320.6357,174.0038,162.6353,228.0619,220.8619,169.6287,100.898,115.501,186.6782,173.0345
PPM0.6275,155.3882,212.6579,125.6228,334.532,144.1024,163.0768,226.4113,222.7261,157.5437,111.4979,117.962,162.5047,155.5013
PPM0.6265,157.3153,216.1484,120.5136,334.2267,153.7977,144.7654,233.1551,208.2302,154.4738,109.0974,93.8712,150.0009,133.5631
PPM0.6255,162.1193,203.5169,144.0001,351.1212,161.2438,137.4073,239.2986,214.9862,150.9365,95.4176,89.3087,158.5742,123.9638
PPM0.6245,152.0288,227.6157,137.9039,370.8505,158.0354,152.7833,223.2799,220.3094,139.694,104.7135,98.6848,164.4823,125.0509
PPM0.6235,150.0032,233.6797,139.9075,357.759,160.2403,152.296,230.3676,227.1661,136.4571,90.9485,98.7957,146.2946,104.896
PPM0.6225,133.4862,210.9273,132.3008,329.0608,169.2816,156.5165,236.3484,214.3995,174.2093,72.9646,125.1475,141.1532,90.5477
PPM0.6215,128.7325,192.0981,119.8727,295.5401,168.4327,161.0823,260.2409,223.9844,182.0864,75.2093,137.0252,167.7383,105.2119
PPM0.6205,118.9877,187.6976,131.092,288.7835,178.4417,167.5081,283.6853,252.235,169.0025,79.8565,132.1486,166.4188,115.5349
PPM0.6195,138.7352,187.3028,137.9037,275.632,174.101,162.8821,275.9833,256.762,134.5883,78.4344,142.7366,162.1799,121.7885
PPM0.6185,128.4729,186.3814,128.2502,290.4419,141.5487,138.0781,222.0837,236.3317,121.0107,99.9387,134.1198,133.4543,120.625
PPM0.6175,114.2741,181.0804,106.3226,320.5411,126.875,132.389,202.2839,218.099,117.1644,101.4309,107.0445,121.0683,122.8713
PPM0.6165,116.0108,201.3582,99.2176,343.0576,147.3717,130.634,205.5537,204.0155,93.7992,85.8071,79.7205,124.2568,105.2582
PPM0.6155,132.8974,182.6912,104.2566,330.5709,162.7832,120.4262,215.6741,189.5749,108.4431,71.7975,98.9477,141.0027,96.4439
PPM0.6145,154.9793,158.548,132.8272,323.8495,136.6418,101.5484,226.6053,182.6706,101.5807,52.6362,96.7249,129.4256,84.005
PPM0.6135,156.9033,154.3899,125.2864,310.6238,109.4346,95.5889,214.317,188.0929,100.876,68.5714,68.5688,129.7701,86.9121
PPM0.6125,165.8846,148.802,95.8886,302.1908,108.2619,86.129,194.5362,205.6683,118.8362,96.9408,75.3167,132.0108,107.0247
PPM0.6115,187.2427,166.05,97.0866,286.1347,124.2923,102.391,186.4077,212.612,138.393,112.7373,85.5596,124.2605,108.6703
PPM0.6105,175.9286,172.9787,116.9891,278.7444,131.2603,135.0802,214.894,210.3425,133.1499,104.4074,66.3556,125.0383,101.4879
PPM0.6095,152.6669,178.893,120.5175,275.076,116.2764,125.7489,220.5365,172.8533,107.0403,88.8827,63.4607,132.5604,98.8672
PPM0.6085,125.1276,190.3525,112.6074,272.0189,98.8502,117.2904,216.5493,145.2384,106.7958,78.0695,113.4616,133.4701,81.3398
PPM0.6075,136.0146,188.4204,115.2926,275.4005,110.0648,117.628,198.1254,156.9965,131.6456,75.1067,155.0619,117.3479,54.6594
PPM0.6065,152.9985,165.5955,114.8618,268.3647,126.6083,102.7472,187.275,166.9575,140.6734,62.8089,160.3367,132.0522,50.1615
PPM0.6055,148.6998,164.7802,109.4288,269.3013,109.4462,91.2725,208.0801,166.3084,137.0394,72.193,161.7135,152.4061,49.8469
PPM0.6045,157.6353,201.3019,128.2332,266.1653,98.5231,88.44,205.1088,175.0783,146.2076,69.1397,169.021,134.5155,47.6301
PPM0.6035,151.0993,195.7958,143.1163,258.1975,86.1548,90.3668,176.5734,172.1212,135.7569,62.4873,142.4483,113.6466,49.9876
PPM0.6025,150.9152,199.1315,130.5149,245.4178,99.7963,96.0768,185.2762,167.28,116.983,80.1912,115.2405,86.7807,66.6199
PPM0.6015,154.6111,179.1426,123.8496,219.1552,128.258,92.8278,189.1623,169.1041,109.3551,86.9316,93.5481,98.1641,76.3999
PPM0.6005,124.4369,148.7111,111.6386,223.6326,133.0131,98.8233,186.9994,160.8363,104.14,75.4736,87.9769,120.9715,76.6451
PPM0.5995,92.9212,136.168,88.5282,240.4029,140.3439,94.6505,164.805,152.0831,96.9559,74.7453,100.0831,117.8933,64.7676
PPM0.5985,86.7367,145.5977,70.8221,238.0771,136.9439,85.8281,159.3172,149.9361,104.4376,77.0168,121.8449,123.871,66.7688
PPM0.5975,112.5314,179.3066,78.6692,246.8082,137.9947,115.2005,152.2234,153.2263,96.3562,106.6987,145.4645,117.9182,59.1775
PPM0.5965,132.2207,178.5014,93.1328,243.1664,133.769,134.8253,148.6726,131.1324,96.1902,98.6185,146.0562,138.9522,59.0245
PPM0.5955,144.5554,175.1745,81.3576,235.5973,132.2666,117.7762,148.338,125.2632,141.0738,117.06,128.463,140.7325,55.5638
PPM0.5945,136.3723,200.9227,89.7037,219.6086,157.0454,84.2563,157.4732,141.7458,155.7567,137.0656,126.6126,132.3541,46.1777
PPM0.5935,142.7093,201.9208,86.9619,237.2855,159.1673,76.5143,170.2282,153.5844,145.2723,107.0565,123.3271,110.8586,50.7066
PPM0.5925,164.8381,189.7941,87.4871,258.3999,120.1046,90.972,157.3941,154.1439,118.1205,72.0158,125.2693,81.8972,70.8946
PPM0.5915,149.6802,187.0009,95.9817,249.0941,108.6737,92.347,148.3931,156.6561,107.2071,58.7036,131.7172,92.8886,81.6325
PPM0.5905,135.3363,177.1986,116.4301,237.8734,114.5437,104.8713,169.9673,170.3656,99.4371,58.6685,123.9206,102.7777,99.9803
PPM0.5895,142.9484,190.2455,144.6746,241.1345,105.7115,111.9867,188.3005,168.2855,96.0426,67.0506,124.7989,115.5892,70.1704
PPM0.5885,162.2146,190.8839,152.4089,270.8741,137.275,127.069,180.5876,161.261,89.6921,72.2671,106.0695,121.6268,46.0313
PPM0.5875,177.3284,190.7974,151.2376,241.654,163.3791,116.8426,211.6596,171.1185,96.2074,89.0836,101.2299,108.4171,75.7219
PPM0.5865,179.1495,200.3646,151.6368,223.5138,140.8346,125.6831,205.8666,188.156,94.8642,103.5808,138.1698,106.8288,76.4754
PPM0.5855,196.3722,191.6262,147.855,236.626,124.8243,116.8029,181.6918,194.6415,72.8533,99.3665,142.2135,100.1917,57.6471
PPM0.5845,205.7294,155.8281,154.5469,244.2721,120.0219,117.1728,162.6001,184.6646,94.9624,97.3766,117.3031,82.3651,54.8773
PPM0.5835,168.816,153.1148,135.4873,259.9701,123.1347,107.1232,169.2178,167.247,136.9415,79.1693,105.6289,101.5577,60.2118
PPM0.5825,144.9411,149.4886,117.1357,298.6038,113.8522,109.6064,180.8684,153.7902,153.9813,70.9854,114.571,135.3511,78.079
PPM0.5815,132.4241,131.8773,117.3412,310.2362,107.4196,135.3745,208.0413,143.94,151.8751,94.5936,110.24,155.8356,59.4952
PPM0.5805,122.4382,115.3241,120.6567,263.3719,107.8808,114.9961,221.4945,145.8196,138.5554,110.9436,96.2124,119.6593,56.5227
PPM0.5795,114.6579,128.0151,121.2699,230.8971,77.5437,83.1305,217.2387,156.7156,123.9876,120.6307,88.027,98.566,67.5708
PPM0.5785,112.1295,131.7531,123.0717,244.8879,89.1432,93.6537,213.7252,151.4263,117.4901,122.2038,80.0448,118.7217,73.0524
PPM0.5775,121.0132,132.111,104.7619,227.3514,98.8762,119.2636,198.2652,155.1332,132.2013,104.7533,86.2021,136.8531,64.0624
PPM0.5765,132.4881,137.9595,84.8277,192.0513,89.4168,127.0337,206.1971,169.6973,127.3094,90.4957,93.0835,138.6305,57.7563
PPM0.5755,146.1883,145.7094,77.4044,210.7401,97.7077,130.4329,217.7383,153.9077,125.5047,98.4245,89.8522,149.6132,60.3416
PPM0.5745,155.1286,140.1983,74.5222,265.3369,135.3655,136.6931,216.9917,149.1433,131.447,100.5133,81.4008,149.8733,75.6235
PPM0.5735,136.7641,157.6999,76.2949,288.7686,141.7993,126.844,208.9246,155.6445,118.676,65.7468,112.2951,137.2873,92.2685
PPM0.5725,125.2683,188.8574,71.5419,270.2931,133.0462,100.3036,206.878,155.1235,103.2822,42.249,116.4243,125.0122,77.405
PPM0.5715,156.2949,173.9442,48.4845,251.3991,123.8203,83.1908,214.6071,161.0814,109.3516,69.5235,102.5183,123.9513,83.071
PPM0.5705,177.4222,165.9578,60.211,248.7308,120.259,104.9804,191.598,154.1974,84.3259,60.4167,89.3762,114.4453,75.5058
PPM0.5695,168.2621,177.6271,77.6038,244.4761,101.0816,112.8499,187.4119,157.6617,76.3165,46.9172,96.4938,130.5216,64.8436
PPM0.5685,159.8928,185.0097,104.2137,237.3273,113.2202,103.424,197.557,191.8499,68.0772,58.3983,103.5003,171.0611,81.0519
PPM0.5675,164.9883,189.5999,104.5688,239.5234,120.4621,91.9787,193.649,181.8497,83.8798,58.4812,98.8909,171.3487,94.0696
PPM0.5665,141.3288,194.7518,91.3572,237.3334,119.2412,84.4212,186.9804,185.8426,112.0481,68.4854,75.4923,162.724,79.7299
PPM0.5655,125.8682,189.2584,93.6618,233.8291,129.0975,79.4993,201.166,187.2158,149.3136,100.2774,69.9139,126.8554,67.4355
PPM0.5645,139.4603,170.4079,78.8285,220.8894,118.1356,62.4061,214.1643,187.2436,154.0388,113.9253,93.6564,113.9165,71.9677
PPM0.5635,131.0544,167.2132,70.7584,208.6595,79.8715,57.8787,209.836,186.4919,129.1614,107.6049,105.7246,96.9653,87.9331
PPM0.5625,129.848,178.3045,68.2767,238.5243,75.1989,86.5532,189.1598,192.8442,108.4155,86.1615,88.617,89.7086,98.315
PPM0.5615,105.8388,154.1199,76.0516,237.4566,98.073,89.5812,211.8904,148.1325,102.9026,77.1027,112.6904,117.9271,78.7584
PPM0.5605,80.2974,167.2085,59.8365,255.6525,103.9446,100.0793,204.0985,125.8218,114.4078,75.8043,143.2812,125.2832,29.5595
PPM0.5595,83.905,196.3566,85.7356,256.0366,123.3981,102.7407,212.5259,125.9051,104.5487,83.361,142.4909,126.8594,14.1844
PPM0.5585,86.5365,195.9262,94.0475,222.4872,149.1806,118.0998,235.4837,111.5012,82.621,100.3768,105.2026,118.8275,15.77
PPM0.5575,113.5293,185.2496,71.8597,214.2204,145.8552,124.5519,193.1783,115.3725,74.7504,96.1909,107.0392,115.1699,35.2834
PPM0.5565,139.4071,169.9098,61.4013,210.2308,130.5559,111.5664,176.76,132.9157,93.1373,109.4388,79.378,108.0342,48.9157
PPM0.5555,157.0047,156.5046,63.7379,230.5619,143.0964,106.0824,186.7553,144.6851,105.8133,90.2882,56.4807,129.385,72.5409
PPM0.5545,134.2062,148.4421,56.8166,249.2792,139.1943,96.0271,176.2409,154.9482,102.2531,86.493,53.7514,129.5579,68.1313
PPM0.5535,101.8294,127.3671,72.1577,219.0655,127.7755,93.2271,179.1417,145.7344,91.425,68.6047,75.384,123.5196,49.2435
PPM0.5525,123.6063,116.4497,73.1836,210.9129,129.3415,105.8686,180.6352,111.6813,95.6776,74.1283,87.5236,106.3282,54.1518
PPM0.5515,129.7116,113.2102,55.6447,222.3996,109.5332,96.3823,158.2555,96.7346,100.9796,86.0729,62.8097,104.4524,64.273
PPM0.5505,112.0044,72.2889,58.5541,222.2434,69.6698,75.7869,165.4936,115.422,100.5849,96.8233,32.8497,106.5172,51.3377
